title,link,rating,reviews,Price,extensions,thumbnails,current_url,Latitude,Longitude
Greno celebration,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CBwQyvcEahcKEwiop_7k8-GDAxUAAAAAHQAAAAAQdg&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDSkFCMidDaGtJME02UTR0dXlpY0J4R2cwdlp5OHhNWGt4YUhNd2RIcG1FQUU4DUgA&ap=MAE,3.3,3,"₹1,228",[],"['https://lh5.googleusercontent.com/p/AF1QipMogeFVRO3v03kwShOYsr6R1BkbM4-m4bNXzC4r=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNP1m_Vly3Z1BXkNmkxQ_KToWrlr08zWbkfnJAZ=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMPILO084J6nJIqZygq5g-XNaomIfV2555I3HG3=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMnP4KYu6Uq45Ady1cSOFSM2k1VuyM3Vv-xHon4=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMwH-xydXJehiqQSs5_hTcmXZfzogRL4-NaSc7-=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPPUvwxU82Ev1UmZoxZqyr57L8HE34zpscaQR1h=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/Greno+celebration/@28.6065463,77.465991,17z/data=!3m1!4b1!4m9!3m8!1s0x390cefc2e36ad0c9:0x71802595bc442750!5m2!4m1!1i2!8m2!3d28.6065463!4d77.465991!16s%2Fg%2F11y1hs0tzf?entry=ttu",28.6065463,77.465991
Expo Mart Inn - Unit Of Zero2Z Group,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CDIQyvcEahcKEwiop_7k8-GDAxUAAAAAHQAAAAAQdg&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDSkFCMidDaGtJdTlYdnNwTE96X1JIR2cwdlp5OHhNWEp3ZW1neE0ydHdFQUU4DUgA&ap=MAE,4.9,267,"₹7,140","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Hot tub', 'Air conditioning', 'Pet-friendly', 'Room service', 'Kitchen in some rooms', 'Airport shuttle']","['https://lh4.googleusercontent.com/proxy/vRBqgYFloZkUTMpcyVDpX3sxPYQZ9zur1PGOHpcM-DfPS6vkRzF3pJYErttWQgqqH6OKbjfgROwpNT1prI7jOCyeT2PMAZg2IKpIAlD6k84o8V48IMev_wFLLyU30-BtWodHsshwYG3o2x5rmcBwoSF6U_NRnO4=s287-w287-h192-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/NG8cOp9aZ4uLk3uG8gCU0r1UR4tIDCu5H28EErHcVqwY1DXVGTHillqeNY0M0rE_Hd0nZxltPPDjs-MWgLpsQ4f03Ral5ztdxgEp_lqS7vqsJkzg2Cdx1vW8mymmmm3nt9WQDD0ndetDcRV0T2NFq5diEsA8Ow=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMoVDele7oOeCJ4TlcKVMtwaFiQ48jxms88fsk_=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMgqNhDBFMXMFkHCiH_HTzYMLT9wZAUrcjIYMo7=s287-w287-h192-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/__2XSl0SSYvjrsbUrSRBCxl6TPQxctx-oxcTR0mdYw3VxgQ4DRYY36Bh9GL1KvgvbM1nVGRBxq5cZgpLI7CC2h-0POEieIUU_Lx6totkb6YgfZMHzcx8RM27Q5SIY7oYoM2167CzSFmehzCZn70CpZ59-iOcdg=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipO1En26W3PxlVhFqWESrIhSWP3KWF9Y0-WWexVg=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/Expo+Mart+Inn+-+Unit+Of+Zero2Z+Group/@28.4556998,77.5041254,17z/data=!3m1!4b1!4m9!3m8!1s0x390cc111b70764c5:0x47e93e71265beabb!5m2!4m1!1i2!8m2!3d28.4556998!4d77.5041254!16s%2Fg%2F11rpzh13kp?entry=ttu",28.4556998,77.5041254
SPOT ON 75150 Hotel Urban Villa,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CFAQyvcEahcKEwiop_7k8-GDAxUAAAAAHQAAAAAQdg&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDSkFCMidDaGtJX2F2SDBOYnlfZGdtR2cwdlp5OHhNV2g0ZVdJemJHaGpFQUU4DUgA&ap=MAE,3.6,68,"₹1,256","['Free Wi-Fi', 'Free parking', 'Room service', 'Kitchen in some rooms', 'Full-service laundry', 'Smoke-free property']","['https://lh5.googleusercontent.com/p/AF1QipMWoqKeMWItn1IWukzwZ7Xnsl8Fsnc-420Q1riQ=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMrBypVv9fm10-zM2ClHYM6GTWPxkFWsz6cWsAK=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNfMqcVqfGXjUrViC36LQNihlx0oBLWsrJx4QhV=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNEAVg1KQjbqpBCkxFoJsBAJfFk3r00rL2d9dhP=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipO8CtO6TGvlJ5olUC8dmWOHQRUslD0oPcs36yIb=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipO_3svtYksHW-eHEzlCDq7GAOmB5umSwik3xv4r=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/SPOT+ON+75150+Hotel+Urban+Villa/@28.5815732,77.3678373,17z/data=!3m1!4b1!4m9!3m8!1s0x390ce585d7f4dc35:0x26b1f7956a11d5fd!5m2!4m1!1i2!8m2!3d28.5815732!4d77.3678373!16s%2Fg%2F11hxyb3lhc?entry=ttu",28.5815732,77.3678373
"Happy home residency guest house, Greater Noida",https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CGcQyvcEahcKEwiop_7k8-GDAxUAAAAAHQAAAAAQdg&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDSkFCMidDaGtJa19EYnVwVEo0NnhNR2cwdlp5OHhNVzU1Y1hKcVlqa3hFQUU4DUgA&ap=MAE,4.5,19,"₹1,108",[],"['https://lh5.googleusercontent.com/p/AF1QipNQCEAxUkH18JWMmlRfj683T90TSXComFEe8gqL=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipN-1-Ee0qXexLd0xqWyi3-Yf3GN_Sr0i9ff7mgM=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMyxonZIohokCXtqlUWTY03GPO9xrY2f2x-gBua=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipP3H5aFWf5WHiuswKGe7HViiwggFR_JX53CHbSI=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPF_jX-qZkAHsHsIhRLPeS22KPs6O9KJxKdX4ax=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPX8lhwuaI0Tsh_pCleHFUmyW0SN6jwnUaaPlj8=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/Happy+home+residency+guest+house,+Greater+Noida/@28.4849952,77.5093099,17z/data=!3m1!4b1!4m9!3m8!1s0x390ceb0ed4198519:0x4c598e494756f813!5m2!4m1!1i2!8m2!3d28.4849952!4d77.5093099!16s%2Fg%2F11nyqrjb91?entry=ttu",28.4849952,77.5093099
Brown Wood Residency,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CH4QyvcEahcKEwiop_7k8-GDAxUAAAAAHQAAAAAQdg&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDSkFCMihDaG9JbHJHVnZPNnU2ckNYQVJvTkwyY3ZNVEZ6T0Y4eFlqaGpjeEFCOA1IAA&ap=MAE,4.4,8,0,[],"['https://lh5.googleusercontent.com/p/AF1QipOswgtCDZt4zoHiCjdwszHkEn4e3xj9Zegz91xp=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPUFKekUeUe2jWn8-Z3JVInJPVQ4eJNJmsAmDyZ=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNLvlUMsRYld9YUML-fZ0NY6sJoouEgjmwi2pFg=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipO6-S_3voNBCqNK2Y87Xp2rmi7AeE5Y8i6fY1AJ=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNP7owBjVrkxy5bFdmYkpKb79c6UfgFVLus0VAw=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMj1mbxnskTCNjnHNCpG1WGtTwqjOVfWlhIajeU=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/Brown+Wood+Residency/@28.4784781,77.476743,17z/data=!3m1!4b1!4m9!3m8!1s0x390cebbdea47113f:0x9761a976e7855896!5m2!4m1!1i2!8m2!3d28.4784781!4d77.476743!16s%2Fg%2F11s8_1b8cs?entry=ttu",28.4784781,77.476743
Bhambri Expo. House,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CJABEMr3BGoXChMIqKf-5PPhgwMVAAAAAB0AAAAAEHY&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDSkFCMihDaG9JanFhbzJwSHFzcmlWQVJvTkwyY3ZNVEZ3ZWpkeVl6RnphaEFCOA1IAA&ap=MAE,4,50,"₹2,338",[],"['https://lh5.googleusercontent.com/p/AF1QipMbpeXF2ArLJVYzmh8QgxOdvX2gxcW4jRVnaPqE=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipN2495WyLLxNkKT_IY8tv8hFu35xj7Rh5SlVeYv=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNWak6ovxYD47-Zar_jdtv1u-IcECYxgO1MCzPE=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPX2KT_7sni31IK_Ql-pDgO1WMO4Azox6rcsKP8=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPeANVxpX9iaiyYZNK4yKPaHo8kjQxLWApwuz2E=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPZ_Ta_RgvSpkiCnxWOocKQ_7KqMVkvDzwJNsSD=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/Bhambri+Expo.+House/@28.470695,77.508162,17z/data=!3m1!4b1!4m9!3m8!1s0x390cebd1c0fa9bcf:0x9570cb511b4a130e!5m2!4m1!1i2!8m2!3d28.470695!4d77.508162!16s%2Fg%2F11pz7rc1sj?entry=ttu",28.470695,77.508162
The Royal Residency,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CL0BEMr3BGoXChMIqKf-5PPhgwMVAAAAAB0AAAAAEHY&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDSkFCMidDaGtJbmN2c3Q0R2htb3RER2cwdlp5OHhNV2h0TWpRNVgyUm9FQUU4DUgA&ap=MAE,4.3,6,0,[],"['https://lh5.googleusercontent.com/p/AF1QipPHro2GW2BrUMSACShNyB-Ua4okWDtZfeF41Nym=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNZs4CfDXndk6N9spYPqZI03kLAL9awB3DDnGq7=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPNvRZ66GCOgAWKzkyBjJbwFlS1J0qhNVKI5ieN=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOZnWI_-8NK9qle-4tmRB4lPbNJ6OxP3f4IPbEa=s287-w287-h192-n-k-no-v1', 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FThrcKmww5Uo-zbdFL2HaQ&cb_client=search.estubs.gps&w=287&h=192&yaw=235.8653&pitch=0&thumbfov=100&scale=2', 'https://lh5.googleusercontent.com/p/AF1QipM-Rv7zbc9iElr1zVcj0z4XJ3tal8samEf9xhso=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/search/The+Royal+Residency/@30.3370502,76.9076514,7z/data=!3m1!4b1?entry=ttu",30.3370502,76.9076514
LIV Hotel Noida,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CM8BEMr3BGoXChMIqKf-5PPhgwMVAAAAAB0AAAAAEHY&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDSkFCMidDaGtJamNtZHBhclJuS1pGR2cwdlp5OHhNWEprT0doMGJtdzBFQUU4DUgA&ap=MAE,4.7,147,0,"['Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning', 'Room service', 'Kitchen in some rooms', 'Full-service laundry', 'Accessible']","['https://lh5.googleusercontent.com/p/AF1QipMFYj5LYn47p4k8dRapO7OSTXDNb3SJVJTyPpUX=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPhA4OreGmO19soLqMqp5xw5nBIq_8lqEkVQTxZ=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMRfkMhHN1maqcMOoZ8P6od42-U8VlVA35aKypZ=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMt0gwiOhiiIPMP8343PZcnorhtCizJ5RL-zNfY=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNQUVdaF3LBzlN3a98DXFHEw1til8nyC7p1XON7=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPJwXb5gCgvk9a_z8z_rhTPQzPgcmPAOi9exe9q=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/LIV+Hotel+Noida/@28.5439259,77.3848431,17z/data=!3m1!4b1!4m9!3m8!1s0x390ce9e8c298bc89:0x454c728aa4a7648d!5m2!4m1!1i2!8m2!3d28.5439259!4d77.3848431!16s%2Fg%2F11rd8htnl4?entry=ttu",28.5439259,77.3848431
"FabExpress Signature - Hotel in Sector 51, Noida",https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0COIBEMr3BGoXChMIqKf-5PPhgwMVAAAAAB0AAAAAEHY&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDSkFCMidDaGtJXzdEX202R0k1dTFCR2cwdlp5OHhNV1p4WTNJeWJtMDFFQUU4DUgA&ap=MAE,4.5,142,"₹2,015","['Breakfast', 'Free Wi-Fi', 'Parking', 'Pool', 'Air conditioning', 'Room service', 'Kitchen in some rooms', 'Full-service laundry', 'Kid-friendly']","['https://lh5.googleusercontent.com/p/AF1QipNbqnd1U9W0-HyO0h0XVorpy9s2BgKrS40sxvpG=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPvcy7FUzB7sza_5GogIXgJyrwR2LTQ9Rt-CW3L=s287-w287-h192-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/XXd8rzFEgEdD41sodnYthLKe0HEwBfjyqvvemx3IRF8eKKPbOiKdSpBVM08lD3fnqq8dVwp2v69jRrhqJba3DQvr5MIztlSQzfuatFqgJ6TPLDPqp2I36jwdKOqViV_7uccNPnPN-9YPfzEr-DwSFgfpP3l_Loc=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNGdMleFLucgK5ScYuIO5rpCFVYW5vG_GxE8BUp=s287-w287-h192-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/vE7LbCAHab_yupYC2rs0FbDAYFj5ST-NeYP2vMJZe9APs1hfe6aRxzOM4LX3f14wzVgPl0GzGGkjT-VvscS4biKcG2FZ1oCEgSnFD_dYFHYdr7KtIUrZjTmLfBvEMg4rcyWHkhciVgfWyt9YpJNXs1MCKDAWug4=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOf71nszvfqlml-psKt4Q0lTNPa7UWFMzZ4v4ET=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/FabExpress+Signature+-+Hotel+in+Sector+51,+Noida/@28.581616,77.3762444,17z/data=!3m1!4b1!4m9!3m8!1s0x390ce51f322d8383:0x41db9842137fd87f!5m2!4m1!1i2!8m2!3d28.581616!4d77.3762444!16s%2Fg%2F11fqcr2nm5?entry=ttu",28.581616,77.3762444
OYO Townhouse 589 Hotel Diamond View,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CPkBEMr3BGoXChMIqKf-5PPhgwMVAAAAAB0AAAAAEHY&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDSkFCMihDaG9JdE5MaGtyLUJwT19QQVJvTkwyY3ZNVEZxT0hGM2VuWjZPUkFCOA1IAA&ap=MAE,3.7,297,₹680,"['Breakfast', 'Free Wi-Fi', 'Pool', 'Parking', 'Room service', 'Kitchen in some rooms', 'Smoke-free property']","['https://lh5.googleusercontent.com/p/AF1QipOaQmELWnLEF49Lp4_7fGSDChVtFcsRutLnsSgW=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipM2HJLzoJBE4OvRELqynYoBsfjW3WOgGPoUg_HD=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOorVyDWS2yCqEYDFFaGMjHcF1771CUhSKdxdUY=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPrbR_-0LPh2EAAdxbq5u4YS1b7Tu_mdScgQ3V_=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMa7FSC5vX8hpewFVFldlKMENiGGsokIF20xVD8=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMeziUMRWeS5DfUxApl0J1cvQUJUooWKdR7NA3I=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/OYO+Townhouse+589+Hotel+Diamond+View/@28.4356924,77.5422606,17z/data=!3m1!4b1!4m9!3m8!1s0x390cc18223e036a1:0xcfde900bf2586934!5m2!4m1!1i2!8m2!3d28.4356924!4d77.5422606!16s%2Fg%2F11j8qwzvz9?entry=ttu",28.4356924,77.5422606
Flagship Royal Grand Inn Near Iskcon Temple Noida,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CJACEMr3BGoXChMIqKf-5PPhgwMVAAAAAB0AAAAAEHY&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDSkFCMidDaGtJMmNDQ2lJcmlfZUFuR2cwdlp5OHhNV1kyWnpVd01YTnFFQUU4DUgA&ap=MAE,3.3,145,₹473,"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Pet-friendly', 'Restaurant', 'Room service', 'Kitchen in some rooms', 'Full-service laundry', 'Kid-friendly']","['https://lh5.googleusercontent.com/p/AF1QipMj5ZdzssG6amn8jW66lDqmvov0JsqVZgI9e17N=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOAAzBtESy8bmH5nxgvMpb_x7c3ZEucTSwkqUC3=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPIkU-hQyPYec0Je03pbcWiCoZMfWDLOhYt6Cwn=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNR88BUP1lh3LXhm98ge1b3cRaDHjsYQ-A7pZ5x=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipM9imnynAMWm8v1m47Ur-30HLAj69hkIBX1B59_=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipP46oJw3krSSXX1FMagbF7pw6mTwn1lfjJ9BTt1=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/Flagship+Royal+Grand+Inn+Near+Iskcon+Temple+Noida/@28.5791111,77.3677119,17z/data=!3m1!4b1!4m9!3m8!1s0x390ce52ec437ed23:0x27c1f710a100a059!5m2!4m1!1i2!8m2!3d28.5791111!4d77.3677119!16s%2Fg%2F11f6g501sj?entry=ttu",28.5791111,77.3677119
Greno Residency,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CKcCEMr3BGoXChMIqKf-5PPhgwMVAAAAAB0AAAAAEHY&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDSkFCMihDaG9JaE96RW1JWDhtWjZXQVJvTkwyY3ZNVEYwWTNkNlh6TjZkaEFCOA1IAA&ap=MAE,2.7,9,0,[],['https://lh5.googleusercontent.com/p/AF1QipNpnvSN98s6EcoxtlBKZTsGo-miK52--fhm2Ws=s287-w287-h192-n-k-no-v1?w=1024'],"https://www.google.com/maps/search/Greno+Residency/@28.5018608,77.4781512,13z/data=!3m1!4b1?entry=ttu",28.5018608,77.4781512
"Collection O Knowledge Park Iii, Greater Noida Near Pvr Ansal Plaza Greater Noida",https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CLICEMr3BGoXChMIqKf-5PPhgwMVAAAAAB0AAAAAEHY&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDSkFCMihDaG9Jc29ENGtlTzI2Nk9GQVJvTkwyY3ZNVEZvT1RFNGJHMXhaaEFCOA1IAA&ap=MAE,4.6,5,"₹2,620",[],"['https://lh5.googleusercontent.com/p/AF1QipNrTAPw10SYjoPg6QA2n125Hryfb0zFoikg8npE=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipO_uvsxfBPz60HLnlZND4-NpagluCYXUO4VRfN4=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNo_M5XroXo9cOxUldfH_fyKE6j6hkAmRJPhd0g=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOmtHqdiKVKYwqqUeyaaZwUoMo0gItznkxPrIW_=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPgET3FtF7ZWDlvTV6g5Tj8qqCrKoPfbYKathqD=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPeOvCs6OBu7Dx-Pl8KQpBFBU-cIoy09zoQ-W6-=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/search/Collection+O+Knowledge+Park+Iii,+Greater+Noida+Near+Pvr+Ansal+Plaza+Greater+Noida/@28.4789947,77.4898921,18z/data=!3m1!4b1?entry=ttu",28.4789947,77.4898921
